OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU40	Arthropoda	Insecta	Lepidoptera	Noctuidae		Noctuidae_incertae_sedis	Noctuidae_incertae_sedis sp. 14YB	93.00	14	1	1	92.86	0.00	458	32.1	0
OTU44	Arthropoda	Insecta	Hemiptera	Pentatomidae				92.29	13	1	1	92.31	0.00	458	39.08	0
OTU43								0.00	13	1	1	92.31	0.00	404	28.71	0
OTU42	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	13	1	1	92.31	0.00	458	27.07	0
OTU46								0.00	12	1	1	91.67	0.00	458	35.15	0
OTU45	Arthropoda	Insecta	Diptera	Chironomidae				96.01	12	1	1	91.67	0.00	458	32.97	0
OTU50								0.00	11	1	1	90.91	0.00	458	35.15	0
OTU51								0.00	11	1	1	90.91	0.00	458	32.97	0
OTU54	Arthropoda	Insecta	Diptera	Phoridae				95.60	11	1	1	90.91	0.00	458	33.19	0
OTU52								0.00	11	1	1	90.91	0.00	458	29.26	0
OTU53	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.05	11	1	1	90.91	0.00	458	35.37	0
OTU49	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Antiblemma	Antiblemma Poole41	96.05	11	1	1	90.91	0.00	458	35.37	0
OTU48	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	11	1	1	90.91	0.00	458	34.28	0
OTU47	Arthropoda	Insecta	Lepidoptera	Erebidae		erebidBioLep01	erebidBioLep01 BioLep736	94.75	11	2	2	81.82	0.00	457.91	32.42	0
OTU56								0.00	10	1	1	90.00	0.00	458	44.98	0
OTU55	Arthropoda	Insecta	Lepidoptera	Geometridae	Geometrinae	Rhodochlora	Rhodochlora BioLep22	97.90	10	1	1	90.00	0.00	458	34.5	0
OTU57	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	8	1	1	87.50	0.00	458	28.82	0
OTU61								0.00	8	1	1	87.50	0.00	458	27.73	0
OTU60	Arthropoda	Insecta	Diptera					96.03	8	1	1	87.50	0.00	458	35.15	0
OTU63	Arthropoda	Insecta	Lepidoptera					97.57	8	1	1	87.50	0.00	458	30.79	0
OTU62	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	8	1	1	87.50	0.00	458	34.28	0
OTU58								0.00	8	1	1	87.50	0.00	458	34.06	0
OTU59								0.00	8	1	1	87.50	0.00	458	32.1	0
OTU65	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	7	1	1	85.71	0.00	458	34.72	0
OTU64	Arthropoda	Insecta	Hymenoptera	Braconidae	Microgastrinae	Glyptapanteles	Glyptapanteles jaquioconnorae	91.48	7	1	1	85.71	0.00	458	25.33	0
OTU70								0.00	6	1	1	83.33	0.00	458	32.1	0
OTU71	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.69	6	1	1	83.33	0.00	458	26.86	0
OTU67	Arthropoda	Insecta	Lepidoptera	Erebidae	Scolecocampinae	Arugisa		96.04	6	1	1	83.33	0.00	458	30.13	0
OTU69	Arthropoda	Insecta	Coleoptera					97.58	6	1	1	83.33	0.00	458	39.08	0
OTU66								0.00	6	1	1	83.33	0.00	457	28.01	0
OTU68								0.00	6	1	1	83.33	0.00	458	34.5	0
OTU72								0.00	5	1	1	80.00	0.00	458	35.81	0
OTU73								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU76	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01		96.18	5	1	1	80.00	0.00	458	26.86	0
OTU77	Arthropoda	Insecta	Lepidoptera	Autostichidae	Glyphidocerinae			96.26	5	1	1	80.00	0.00	457	29.98	0
OTU74								0.00	5	1	1	80.00	0.00	458	33.62	0
OTU75								0.00	5	1	1	80.00	0.00	458	36.46	0
OTU78	Arthropoda	Insecta	Lepidoptera	Tineidae				90.81	5	1	1	80.00	0.00	458	31.66	0
OTU79	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	5	1	1	80.00	0.00	458	34.72	0
OTU83	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	5	1	1	80.00	0.00	458	33.84	0
OTU82	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.49	5	1	1	80.00	0.00	458	31.66	0
OTU81								0.00	5	1	1	80.00	0.00	459	32.9	0
OTU80	Arthropoda	Insecta	Diptera	Phoridae				97.58	5	1	1	80.00	0.00	458	33.84	0
