OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU42	Arthropoda	Insecta	Hemiptera					94.51	20	1	1	95.00	0.00	458	32.97	0
OTU41								0.00	20	3	1	85.00	66.67	457.6	39.34	0
OTU45	Arthropoda	Insecta	Coleoptera	Staphylinidae	Staphylininae			95.81	19	1	1	94.74	0.00	458	34.28	0
OTU44	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Tricentra	Tricentra sp. 5YB	90.59	19	2	2	89.47	0.00	458	32.1	0
OTU43								0.00	19	1	1	94.74	0.00	458	29.48	0
OTU46								0.00	18	2	1	88.89	50.00	457.72	38.45	0
OTU48	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	17	1	1	94.12	0.00	458	34.72	0
OTU47	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	17	1	1	94.12	0.00	458	27.07	0
OTU49								0.00	16	2	1	87.50	50.00	457.56	33.88	0
OTU50	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	16	3	3	81.25	0.00	458	33.62	0
OTU51	Arthropoda	Insecta	Diptera	Chloropidae				92.98	14	1	1	92.86	0.00	458	32.53	0
OTU52	Arthropoda	Insecta	Blattodea					94.27	14	2	2	85.71	0.00	457.57	30.81	0
OTU53								0.00	14	1	1	92.86	0.00	458	44.98	0
OTU54	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	14	1	1	92.86	0.00	458	33.84	0
OTU55	Arthropoda	Insecta	Coleoptera	Cantharidae				94.95	13	2	2	84.62	0.00	458.46	37.52	0
OTU56								0.00	13	1	1	92.31	0.00	458	34.93	0
OTU60	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	11	1	1	90.91	0.00	458	31.66	0
OTU58								0.00	11	1	1	90.91	0.00	458	27.29	0
OTU59	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		90.81	11	1	1	90.91	0.00	458	31	0
OTU57								0.00	11	1	1	90.91	0.00	458	33.19	0
OTU61	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma	Stenoma Janzen217	95.19	10	1	1	90.00	0.00	458	31.66	0
OTU63								0.00	10	2	1	80.00	50.00	457.5	40.66	0
OTU62	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 MalaiseMetz5154	97.81	10	1	1	90.00	0.00	458	30.57	0
OTU64	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	10	1	1	90.00	0.00	458	34.28	0
OTU65								0.00	9	1	1	88.89	0.00	458	31.88	0
OTU67	Arthropoda	Insecta	Coleoptera	Cantharidae				95.60	9	1	1	88.89	0.00	458	38.21	0
OTU66	Arthropoda	Insecta	Diptera					96.25	9	1	1	88.89	0.00	458	39.52	0
OTU69								0.00	8	1	1	87.50	0.00	458	31.66	0
OTU68	Arthropoda	Insecta	Diptera					94.49	8	1	1	87.50	0.00	458	40.61	0
OTU72	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	7	1	1	85.71	0.00	458	40.39	0
OTU73	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep781	97.13	7	1	1	85.71	0.00	458	31	0
OTU70								0.00	7	1	1	85.71	0.00	458	31.22	0
OTU71								0.00	7	1	1	85.71	0.00	458	32.53	0
OTU74	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.15	7	1	1	85.71	0.00	458	28.82	0
OTU80	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	6	1	1	83.33	0.00	458	35.81	0
OTU76								0.00	6	1	1	83.33	0.00	458	36.03	0
OTU77	Arthropoda	Insecta	Diptera	Lauxaniidae				97.14	6	1	1	83.33	0.00	458	34.93	0
OTU75	Arthropoda	Insecta	Diptera	Psychodidae				95.60	6	1	1	83.33	0.00	457	37.2	0
OTU78	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	6	1	1	83.33	0.00	458	33.84	0
OTU79								0.00	6	1	1	83.33	0.00	453	29.8	0
OTU83								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU82	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea BioLep243	97.81	5	1	1	80.00	0.00	458	31	0
OTU81	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris gleba	90.15	5	1	1	80.00	0.00	458	31.66	0
OTU87	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.15	5	1	1	80.00	0.00	458	25.76	0
OTU86	Arthropoda	Insecta	Lepidoptera					96.04	5	1	1	80.00	0.00	457	30.85	0
OTU85	Arthropoda	Insecta	Diptera	Phoridae				95.60	5	1	1	80.00	0.00	458	33.41	0
OTU84								0.00	5	1	1	80.00	0.00	458	40.61	0
OTU89	Arthropoda	Insecta	Lepidoptera	Tineidae				93.72	5	1	1	80.00	0.00	458	32.75	0
OTU88	Arthropoda	Insecta	Hemiptera					90.35	5	1	1	80.00	0.00	458	34.72	0
OTU94								0.00	5	1	1	80.00	0.00	189	37.57	0
OTU95	Arthropoda	Insecta	Hemiptera	Delphacidae				94.74	5	1	1	80.00	0.00	458	38.21	0
OTU96								0.00	5	1	1	80.00	0.00	458	32.53	0
OTU97								0.00	5	1	1	80.00	0.00	452	30.97	0
OTU90	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.73	5	1	1	80.00	0.00	458	25.76	0
OTU91								0.00	5	1	1	80.00	0.00	459	33.77	0
OTU92	Arthropoda	Insecta	Diptera	Milichiidae	Milichiinae	Pholeomyia		93.19	5	1	1	80.00	0.00	458	31	0
OTU93	Arthropoda	Insecta	Diptera	Cecidomyiidae				91.47	5	1	1	80.00	0.00	458	27.51	0
