OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU14	Arthropoda	Insecta	Diptera					92.94	82	3	3	96.34	0.00	457.56	32.35	0
OTU15	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	96.32	80	6	6	92.50	0.00	458.55	38.25	0
OTU16	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	77	7	7	90.91	0.00	457.99	28.02	0
OTU17	Arthropoda	Insecta	Psocodea	Psocidae				92.01	73	4	4	94.52	0.00	457.78	33.43	0
OTU18	Arthropoda	Insecta	Orthoptera	Gryllidae				90.79	63	3	3	95.24	0.00	458.21	35.82	0
OTU19	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	phyBioLep01	phyBioLep01 BioLep3631	93.22	60	2	2	96.67	0.00	458.18	29.9	0
OTU20								0.00	56	3	1	94.64	66.67	457.88	34.09	0
OTU21	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	55	4	4	92.73	0.00	456.98	33.54	0
OTU22	Arthropoda	Insecta	Coleoptera					91.87	53	3	3	94.34	0.00	456.92	35.95	0
OTU23								0.00	52	2	1	96.15	50.00	457.9	35.16	0
OTU24	Arthropoda	Insecta	Diptera					96.25	51	2	2	96.08	0.00	457.9	39.53	0
OTU25								0.00	49	2	1	95.92	50.00	458.16	30.12	0
OTU26	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.99	49	5	5	89.80	0.00	457.98	27.1	0
OTU27	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep408	97.81	47	3	3	93.62	0.00	457.51	31.26	0
OTU28	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	46	2	2	95.65	0.00	457.72	33.15	0
OTU29	Arthropoda	Insecta	Diptera	Sarcophagidae				90.59	44	2	2	95.45	0.00	457.64	34.09	0
OTU30								0.00	43	3	1	93.02	66.67	457.58	39.34	0
OTU31	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	43	2	2	95.35	0.00	457.88	34.29	0
OTU32								0.00	41	3	1	92.68	66.67	457.34	32.12	0
OTU33	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.70	39	3	3	92.31	0.00	458.03	35.77	0
OTU34	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	38	2	2	94.74	0.00	458	32.1	0
OTU35								0.00	34	2	1	94.12	50.00	457.82	37.13	0
OTU36								0.00	33	2	1	93.94	50.00	188.85	37.6	0
OTU37	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	32	2	2	93.75	0.00	457.72	38.39	0
OTU38	Arthropoda	Insecta	Diptera	Chironomidae				96.01	31	2	2	93.55	0.00	457.81	32.98	0
OTU39	Arthropoda	Insecta	Hemiptera					94.73	28	2	2	92.86	0.00	458.18	34.27	0
OTU41								0.00	26	2	1	92.31	50.00	457.65	45.01	0
OTU40	Arthropoda	Insecta	Coleoptera	Staphylinidae	Staphylininae			95.81	26	1	1	96.15	0.00	458	34.28	0
OTU45	Arthropoda	Insecta	Blattodea					94.27	25	3	3	88.00	0.00	458.28	30.88	0
OTU44								0.00	25	2	1	92.00	50.00	458	37.12	0
OTU43	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.69	25	2	2	92.00	0.00	455.32	25.11	0
OTU42	Arthropoda	Insecta	Diptera	Ceratopogonidae				97.79	25	1	1	96.00	0.00	458	34.93	0
OTU46	Arthropoda	Insecta	Coleoptera	Latridiidae				96.93	20	3	3	85.00	0.00	458	31.64	0
OTU49	Arthropoda	Insecta	Coleoptera	Cantharidae				94.95	18	2	2	88.89	0.00	458.56	37.51	0
OTU48								0.00	18	1	1	94.44	0.00	458	33.84	0
OTU47	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		90.81	18	2	2	88.89	0.00	457.61	31.03	0
OTU50								0.00	18	2	1	88.89	50.00	457.67	33.87	0
OTU51	Arthropoda	Insecta	Diptera	Psychodidae				95.61	17	2	2	88.24	0.00	457.53	37.16	0
OTU52								0.00	17	3	1	82.35	66.67	415.47	35.88	0
OTU53								0.00	17	2	1	88.24	50.00	457.59	38.24	0
OTU54								0.00	17	1	1	94.12	0.00	458	38.43	0
OTU55	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	16	2	2	87.50	0.00	457.31	26.02	0
OTU56	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	16	2	2	87.50	0.00	458	36.03	0
OTU58	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga panamana	90.15	15	2	2	86.67	0.00	458.53	35.33	0
OTU57	Arthropoda	Insecta	Lepidoptera					96.04	15	2	2	86.67	0.00	431	30.95	0
OTU61								0.00	14	1	1	92.86	0.00	458	40.61	0
OTU60								0.00	14	2	1	85.71	50.00	457.64	31.68	0
OTU63								0.00	14	2	1	85.71	50.00	457.43	38.26	0
OTU62	Arthropoda	Insecta	Hymenoptera					92.95	14	2	2	85.71	0.00	458	27.2	0
OTU65								0.00	14	2	1	85.71	50.00	452	31.07	0
OTU64	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Tricentra	Tricentra sp. 5YB	90.59	14	2	2	85.71	0.00	458	32.1	0
OTU59	Arthropoda	Insecta	Hemiptera					94.51	14	1	1	92.86	0.00	458	32.97	0
OTU67	Arthropoda	Insecta	Diptera					94.71	13	1	1	92.31	0.00	458	40.83	0
OTU66	Arthropoda	Insecta	Coleoptera	Phalacridae				97.80	13	2	2	84.62	0.00	457.54	31.47	0
OTU69	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	13	1	1	92.31	0.00	458	34.72	0
OTU68	Arthropoda	Insecta	Lepidoptera	Elachistidae	Agonoxeninae	agoMalaise01	agoMalaise01 Malaise5228	93.22	13	1	1	92.31	0.00	458	33.62	0
OTU70	Arthropoda	Insecta	Hemiptera	Cicadellidae	Typhlocybinae			97.57	12	1	1	91.67	0.00	458	29.91	0
OTU71	Arthropoda	Insecta	Diptera	Chloropidae				92.98	12	1	1	91.67	0.00	458	32.53	0
OTU72	Arthropoda	Insecta	Coleoptera	Cantharidae				95.60	11	1	1	90.91	0.00	458	38.21	0
OTU73	Arthropoda	Insecta	Orthoptera	Trigonidiidae				97.14	11	1	1	90.91	0.00	458	35.59	0
OTU74								0.00	11	1	1	90.91	0.00	458	34.28	0
OTU75								0.00	11	1	1	90.91	0.00	458	31.22	0
OTU81	Arthropoda	Insecta	Diptera					96.88	10	2	2	80.00	0.00	357.5	29.54	0
OTU80	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		97.58	10	1	1	90.00	0.00	458	34.06	0
OTU76	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep781	97.13	10	1	1	90.00	0.00	458	31	0
OTU77	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.37	10	2	2	80.00	0.00	458	28.71	0
OTU78	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 MalaiseMetz5154	97.81	10	1	1	90.00	0.00	458	30.57	0
OTU79								0.00	10	1	1	90.00	0.00	458	34.72	0
OTU83	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	9	1	1	88.89	0.00	458	33.84	0
OTU82	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	9	1	1	88.89	0.00	458	31.66	0
OTU87	Arthropoda	Insecta	Diptera	Phoridae				95.60	9	1	1	88.89	0.00	458	33.41	0
OTU86	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris Janzen270	95.62	9	1	1	88.89	0.00	458	31	0
OTU85								0.00	9	1	1	88.89	0.00	458	29.48	0
OTU84								0.00	9	1	1	88.89	0.00	458	35.15	0
OTU88	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	9	1	1	88.89	0.00	458	28.82	0
OTU89	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.37	8	1	1	87.50	0.00	458	27.51	0
OTU94								0.00	8	1	1	87.50	0.00	457	35.89	0
OTU95								0.00	8	1	1	87.50	0.00	458	37.99	0
OTU90	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	8	1	1	87.50	0.00	458	34.28	0
OTU91	Arthropoda	Insecta	Coleoptera					91.41	8	1	1	87.50	0.00	458	32.97	0
OTU92								0.00	8	1	1	87.50	0.00	458	34.93	0
OTU93	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		96.93	8	1	1	87.50	0.00	458	33.19	0
OTU98	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	7	1	1	85.71	0.00	458	30.79	0
OTU99	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea BioLep243	97.81	7	1	1	85.71	0.00	458	31	0
OTU96	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma	Stenoma Janzen217	95.19	7	1	1	85.71	0.00	458	31.66	0
OTU97								0.00	7	1	1	85.71	0.00	458	33.19	0
OTU104								0.00	7	1	1	85.71	0.00	458	31.44	0
OTU101								0.00	7	1	1	85.71	0.00	457	34.57	0
OTU100	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	7	1	1	85.71	0.00	458	33.84	0
OTU103	Arthropoda	Insecta	Lepidoptera					91.63	7	1	1	85.71	0.00	458	34.06	0
OTU102	Arthropoda	Insecta	Hemiptera	Delphacidae				94.74	7	1	1	85.71	0.00	458	38.21	0
OTU110	Arthropoda	Insecta	Diptera	Lauxaniidae				97.14	6	1	1	83.33	0.00	458	34.93	0
OTU111								0.00	6	1	1	83.33	0.00	458	33.84	0
OTU105								0.00	6	1	1	83.33	0.00	458	35.81	0
OTU107	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	6	1	1	83.33	0.00	458	40.39	0
OTU106	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.75	6	1	1	83.33	0.00	457	34.14	0
OTU109								0.00	6	1	1	83.33	0.00	457	40.7	0
OTU108								0.00	6	1	1	83.33	0.00	457	31.51	0
OTU130								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU131								0.00	5	1	1	80.00	0.00	449	31.4	0
OTU132	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	5	1	1	80.00	0.00	458	31.88	0
OTU133	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	5	1	1	80.00	0.00	458	37.34	0
OTU134	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.15	5	1	1	80.00	0.00	458	30.57	0
OTU135	Arthropoda	Insecta	Diptera	Psychodidae				95.82	5	1	1	80.00	0.00	458	30.35	0
OTU136	Arthropoda	Insecta	Diptera					95.59	5	1	1	80.00	0.00	458	40.61	0
OTU129	Arthropoda	Insecta	Hemiptera					90.35	5	1	1	80.00	0.00	458	34.72	0
OTU128								0.00	5	1	1	80.00	0.00	458	33.19	0
OTU127	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris gleba	90.15	5	1	1	80.00	0.00	458	31.66	0
OTU126								0.00	5	1	1	80.00	0.00	458	36.03	0
OTU125	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.62	5	1	1	80.00	0.00	388	34.02	0
OTU124	Arthropoda	Insecta	Lepidoptera	Gelechiidae				95.81	5	1	1	80.00	0.00	458	31	0
OTU123	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.73	5	1	1	80.00	0.00	458	25.76	0
OTU122								0.00	5	1	1	80.00	0.00	458	40.39	0
OTU121	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	Caloptilia	Caloptilia sp.	90.81	5	1	1	80.00	0.00	458	29.91	0
OTU120	Arthropoda	Insecta	Lepidoptera	Uraniidae	Epipleminae	uraBioLep01	uraBioLep01 BioLep340	96.49	5	1	1	80.00	0.00	458	30.13	0
OTU116	Arthropoda	Insecta	Diptera	Lauxaniidae				97.58	5	1	1	80.00	0.00	458	34.72	0
OTU117	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	5	1	1	80.00	0.00	458	33.62	0
OTU114								0.00	5	1	1	80.00	0.00	461	31.67	0
OTU115								0.00	5	1	1	80.00	0.00	458	40.61	0
OTU112	Arthropoda	Insecta	Hemiptera	Cicadellidae	Cicadellinae	Ladoffa	Ladoffa elauta	92.16	5	1	1	80.00	0.00	458	30.79	0
OTU113								0.00	5	1	1	80.00	0.00	381	29.92	0
OTU118								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU119								0.00	5	1	1	80.00	0.00	458	34.5	0
