OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU17	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.47	41	4	4	90.24	0.00	457.85	37.35	0
OTU18								0.00	34	4	1	88.24	75.00	457.68	33.9	0
OTU19	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	33	2	2	93.94	0.00	457.7	33.65	0
OTU20	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Dichomeris	Dichomeris Janzen376	96.05	29	1	1	96.55	0.00	458	32.53	0
OTU21	Arthropoda	Insecta	Psocodea	Psocidae				97.93	29	2	2	93.10	0.00	457.79	33.81	0
OTU22								0.00	28	3	1	89.29	66.67	457.43	33.89	0
OTU24	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.93	27	3	3	88.89	0.00	456.85	32.18	0
OTU23	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Conchylodes	Conchylodes grammaphora	91.25	27	2	2	92.59	0.00	457.59	32.34	0
OTU25	Arthropoda	Insecta	Lepidoptera	Noctuidae				92.32	24	2	2	91.67	0.00	457.38	27.85	0
OTU27	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	24	3	3	87.50	0.00	450.58	39.67	0
OTU26								0.00	24	1	1	95.83	0.00	458	40.61	0
OTU29	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Goniohelia	Goniohelia pangraptica	97.81	20	1	1	95.00	0.00	458	30.57	0
OTU28	Arthropoda	Insecta	Lepidoptera					90.81	20	1	1	95.00	0.00	458	29.91	0
OTU30	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	19	2	2	89.47	0.00	458	31.33	0
OTU31	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen208	97.15	19	1	1	94.74	0.00	458	32.53	0
OTU32	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga chiriquina	94.97	18	2	2	88.89	0.00	458.33	39.78	0
OTU36								0.00	17	1	1	94.12	0.00	458	37.99	0
OTU34	Arthropoda	Insecta	Diptera					95.81	17	1	1	94.12	0.00	458	40.61	0
OTU35	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.80	17	2	2	88.24	0.00	457.59	38.81	0
OTU33	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	17	3	3	82.35	0.00	457	32.96	0
OTU38	Arthropoda	Insecta	Coleoptera	Cerambycidae	Lamiinae	Lepturges	Lepturges limpidusAS1	95.62	16	2	2	87.50	0.00	458.38	32.29	0
OTU37								0.00	16	2	1	87.50	50.00	457.5	37.49	0
OTU39	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	15	2	2	86.67	0.00	458	44.98	0
OTU41								0.00	15	1	1	93.33	0.00	458	31.44	0
OTU40	Arthropoda	Insecta	Coleoptera	Curculionidae				92.76	15	1	1	93.33	0.00	458	36.9	0
OTU43								0.00	14	1	1	92.86	0.00	458	27.95	0
OTU42	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Chalenata	Chalenata Poole01	96.49	14	1	1	92.86	0.00	458	31.22	0
OTU44								0.00	13	1	1	92.31	0.00	458	34.06	0
OTU48	Arthropoda	Insecta	Diptera					96.25	11	1	1	90.91	0.00	458	39.52	0
OTU47								0.00	11	1	1	90.91	0.00	458	31.44	0
OTU46								0.00	11	1	1	90.91	0.00	458	34.06	0
OTU45	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	11	1	1	90.91	0.00	458	34.28	0
OTU50								0.00	10	1	1	90.00	0.00	458	31.88	0
OTU51	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctuinae	Spodoptera	Spodoptera pulchella	94.52	10	1	1	90.00	0.00	456	30.7	0
OTU52	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Natada	Natada kokiiDHJ01	97.81	10	1	1	90.00	0.00	458	32.1	0
OTU49	Arthropoda	Insecta	Coleoptera	Tenebrionidae				92.09	10	1	1	90.00	0.00	458	44.54	0
OTU54								0.00	9	1	1	88.89	0.00	458	33.19	0
OTU53	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	90.81	9	1	1	88.89	0.00	458	37.99	0
OTU56								0.00	8	1	1	87.50	0.00	458	35.59	0
OTU57								0.00	8	1	1	87.50	0.00	458	40.39	0
OTU55	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		96.71	8	1	1	87.50	0.00	458	32.97	0
OTU61	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	Coleophora	Coleophora epijudaica	90.37	8	1	1	87.50	0.00	458	32.53	0
OTU60	Arthropoda	Insecta	Diptera					97.13	8	1	1	87.50	0.00	458	39.74	0
OTU58								0.00	8	1	1	87.50	0.00	458	28.82	0
OTU59	Arthropoda	Insecta	Lepidoptera	Nepticulidae				97.35	8	1	1	87.50	0.00	458	32.53	0
OTU67								0.00	6	1	1	83.33	0.00	458	35.37	0
OTU69	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.53	6	1	1	83.33	0.00	459	28.32	0
OTU66	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.07	6	1	1	83.33	0.00	458	26.2	0
OTU63								0.00	6	1	1	83.33	0.00	458	38.43	0
OTU62								0.00	6	1	1	83.33	0.00	458	39.74	0
OTU65	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Nothomicrodon	Nothomicrodon sp. 1 GS-2016	90.81	6	1	1	83.33	0.00	458	32.53	0
OTU64								0.00	6	1	1	83.33	0.00	413	34.87	0
OTU68								0.00	6	1	1	83.33	0.00	458	27.07	0
OTU72	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Euprosterna	Euprosterna hosia	97.81	5	1	1	80.00	0.00	458	30.35	0
OTU73	Arthropoda	Insecta	Diptera	Phoridae				96.70	5	1	1	80.00	0.00	458	35.37	0
OTU70	Arthropoda	Insecta	Hemiptera	Delphacidae				94.74	5	1	1	80.00	0.00	458	38.21	0
OTU71	Arthropoda	Insecta	Hemiptera					97.79	5	1	1	80.00	0.00	458	31.66	0
OTU76	Arthropoda	Insecta	Lepidoptera	Tineidae				97.14	5	1	1	80.00	0.00	458	29.04	0
OTU77	Arthropoda	Insecta	Diptera	Sciaridae				94.49	5	1	1	80.00	0.00	458	37.34	0
OTU74								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU75								0.00	5	1	1	80.00	0.00	458	39.52	0
OTU78	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	5	1	1	80.00	0.00	458	36.03	0
OTU79								0.00	5	1	1	80.00	0.00	354	38.7	0
OTU80	Arthropoda	Insecta	Diptera					95.60	5	1	1	80.00	0.00	458	36.68	0
