OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU42	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	21	3	3	85.71	0.00	457.67	31.25	0
OTU44								0.00	19	2	1	89.47	50.00	458	35.21	0
OTU43	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	19	1	1	94.74	0.00	458	34.28	0
OTU46	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.69	17	3	3	82.35	0.00	392.06	33.87	0
OTU45	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	17	1	1	94.12	0.00	458	27.07	0
OTU49								0.00	16	3	1	81.25	66.67	457.31	38.1	0
OTU48	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	16	1	1	93.75	0.00	458	37.55	0
OTU47	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	16	2	2	87.50	0.00	457.56	39.56	0
OTU50								0.00	15	1	1	93.33	0.00	458	35.81	0
OTU51								0.00	15	1	1	93.33	0.00	458	41.27	0
OTU52	Arthropoda	Insecta	Coleoptera	Carabidae				96.26	15	1	1	93.33	0.00	458	34.72	0
OTU53								0.00	15	1	1	93.33	0.00	217	37.33	0
OTU54	Arthropoda	Insecta	Lepidoptera					95.81	14	1	1	92.86	0.00	458	31	0
OTU55	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Tricentra	Tricentra sp. 5YB	90.37	14	1	1	92.86	0.00	458	32.31	0
OTU56	Arthropoda	Insecta	Blattodea	Termitidae	Termitinae	Amitermes	Amitermes foreli	91.36	14	2	2	85.71	0.00	457.36	42.64	0
OTU58	Arthropoda	Insecta	Lepidoptera	Tineidae				93.72	13	2	2	84.62	0.00	458.38	32.81	0
OTU59	Arthropoda	Insecta	Lepidoptera					92.98	13	2	2	84.62	0.00	457.62	30.37	0
OTU57	Arthropoda	Insecta	Coleoptera	Leiodidae				95.19	13	1	1	92.31	0.00	457	30.42	0
OTU61	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	12	1	1	91.67	0.00	458	34.28	0
OTU60								0.00	12	1	1	91.67	0.00	458	30.79	0
OTU62	Arthropoda	Insecta	Coleoptera	Scarabaeidae				93.05	12	1	1	91.67	0.00	458	34.72	0
OTU63	Arthropoda	Insecta	Lepidoptera					94.75	11	1	1	90.91	0.00	458	29.48	0
OTU64	Arthropoda	Insecta	Hemiptera					97.37	11	1	1	90.91	0.00	458	35.59	0
OTU65	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Prepiella		95.84	10	1	1	90.00	0.00	458	30.79	0
OTU67								0.00	10	1	1	90.00	0.00	458	43.23	0
OTU66	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Lophocampa	Lophocampa modesta	90.35	10	1	1	90.00	0.00	457	28.01	0
OTU68	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen128	96.05	10	1	1	90.00	0.00	458	33.19	0
OTU69								0.00	9	1	1	88.89	0.00	458	45.2	0
OTU70								0.00	9	1	1	88.89	0.00	459	32.68	0
OTU71	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.77	9	1	1	88.89	0.00	458	44.32	0
OTU72								0.00	8	1	1	87.50	0.00	458	27.73	0
OTU73	Arthropoda	Insecta	Lepidoptera	Gelechiidae				91.89	8	1	1	87.50	0.00	457	30.2	0
OTU74	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Plebejus	Plebejus sarta	90.61	8	1	1	87.50	0.00	458	30.13	0
OTU76								0.00	7	1	1	85.71	0.00	458	32.75	0
OTU77	Arthropoda	Insecta	Blattodea	Ectobiidae				97.81	7	1	1	85.71	0.00	458	38.65	0
OTU75	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.20	7	1	1	85.71	0.00	458	25.76	0
OTU78	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	7	1	1	85.71	0.00	458	33.62	0
OTU79	Arthropoda	Insecta	Lepidoptera					90.81	7	1	1	85.71	0.00	458	29.91	0
OTU83								0.00	6	1	1	83.33	0.00	458	31.44	0
OTU82								0.00	6	1	1	83.33	0.00	458	39.3	0
OTU81	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Athyrma	Athyrma tuberosa	90.37	6	1	1	83.33	0.00	458	29.26	0
OTU80								0.00	6	1	1	83.33	0.00	458	35.15	0
OTU87	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	6	1	1	83.33	0.00	458	34.06	0
OTU86								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU85								0.00	6	1	1	83.33	0.00	458	44.32	0
OTU84	Arthropoda	Insecta	Lepidoptera	Erebidae	Scolecocampinae	Arugisa		96.92	6	1	1	83.33	0.00	458	31.88	0
OTU88	Arthropoda	Insecta	Lepidoptera	Erebidae		ereBioLep01	ereBioLep01 BioLep656	96.27	6	1	1	83.33	0.00	458	30.57	0
OTU89	Arthropoda	Insecta	Diptera	Ceratopogonidae				90.35	5	1	1	80.00	0.00	458	34.06	0
OTU98								0.00	5	1	1	80.00	0.00	458	36.03	0
OTU99								0.00	5	1	1	80.00	0.00	361	39.34	0
OTU94	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	Caloptilia	Caloptilia dicksoni	90.33	5	1	1	80.00	0.00	458	30.13	0
OTU95								0.00	5	1	1	80.00	0.00	458	26.42	0
OTU96	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	5	1	1	80.00	0.00	458	35.81	0
OTU97	Arthropoda	Insecta	Psocodea	Cladiopsocidae				91.61	5	1	1	80.00	0.00	155	40.65	0
OTU90	Arthropoda	Insecta	Lepidoptera	Elachistidae				97.36	5	1	1	80.00	0.00	457	30.85	0
OTU91								0.00	5	1	1	80.00	0.00	457	39.39	0
OTU92								0.00	5	1	1	80.00	0.00	458	30.35	0
OTU93	Arthropoda	Insecta	Lepidoptera	Depressariidae				95.18	5	1	1	80.00	0.00	458	34.72	0
OTU100								0.00	5	1	1	80.00	0.00	458	38.21	0
