OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU26	Arthropoda	Insecta	Lepidoptera	Lasiocampidae	Poecilocampinae	Euglyphis	Euglyphis libnitesJMR01	95.40	19	2	2	89.47	0.00	457.74	33.64	0
OTU29								0.00	18	1	1	94.44	0.00	458	35.81	0
OTU28	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	18	1	1	94.44	0.00	458	34.28	0
OTU32								0.00	17	1	1	94.12	0.00	458	37.12	0
OTU30								0.00	17	1	1	94.12	0.00	458	40.39	0
OTU31	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.69	17	2	2	88.24	0.00	455	25.05	0
OTU34	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	16	1	1	93.75	0.00	458	25.55	0
OTU33	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Phaneropterinae	Microcentrum		97.57	16	1	1	93.75	0.00	458	41.27	0
OTU36	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	15	2	2	86.67	0.00	457.67	37.58	0
OTU35	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	15	1	1	93.33	0.00	458	34.72	0
OTU38	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Prolimacodes	Prolimacodes badiaDHJ03	96.27	14	1	1	92.86	0.00	458	34.72	0
OTU37	Arthropoda	Insecta	Lepidoptera					97.36	14	2	2	85.71	0.00	457.36	29.52	0
OTU39	Arthropoda	Insecta	Lepidoptera					97.57	13	2	2	84.62	0.00	457.46	30.82	0
OTU43	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			90.59	13	1	1	92.31	0.00	458	31	0
OTU42	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	13	1	1	92.31	0.00	458	37.34	0
OTU41								0.00	13	1	1	92.31	0.00	458	35.37	0
OTU40	Arthropoda	Insecta	Hemiptera					90.35	13	1	1	92.31	0.00	458	34.72	0
OTU44								0.00	12	2	1	83.33	50.00	458	30.9	0
OTU48	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	96.93	11	1	1	90.91	0.00	458	34.28	0
OTU47	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.05	11	1	1	90.91	0.00	458	25.98	0
OTU46	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.03	11	2	2	81.82	0.00	457.45	34.1	0
OTU45	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.83	11	1	1	90.91	0.00	458	36.24	0
OTU49								0.00	10	1	1	90.00	0.00	458	33.19	0
OTU50	Arthropoda	Insecta	Blattodea	Ectobiidae				96.68	10	2	2	80.00	0.00	425.5	37.01	0
OTU51	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	9	1	1	88.89	0.00	458	31	0
OTU52	Arthropoda	Insecta	Diptera					95.59	9	1	1	88.89	0.00	458	24.67	0
OTU53	Arthropoda	Insecta	Psocodea	Cladiopsocidae				92.11	9	1	1	88.89	0.00	458	38.21	0
OTU54	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	9	1	1	88.89	0.00	458	27.07	0
OTU55	Arthropoda	Insecta	Psocodea	Psocidae				92.01	8	1	1	87.50	0.00	458	33.41	0
OTU56	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae	Lascoria	Lascoria sp.	94.09	8	1	1	87.50	0.00	458	30.79	0
OTU61	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.50	7	1	1	85.71	0.00	458	29.26	0
OTU60								0.00	7	1	1	85.71	0.00	458	33.19	0
OTU63								0.00	7	1	1	85.71	0.00	458	35.37	0
OTU62	Arthropoda	Insecta	Lepidoptera	Gelechiidae				90.79	7	1	1	85.71	0.00	458	31.66	0
OTU65								0.00	7	1	1	85.71	0.00	458	33.19	0
OTU64	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	7	1	1	85.71	0.00	458	35.15	0
OTU67	Arthropoda	Insecta	Coleoptera	Carabidae				96.92	7	1	1	85.71	0.00	458	34.28	0
OTU66	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea	Idaea muscifasciata	97.81	7	1	1	85.71	0.00	458	30.35	0
OTU68	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	7	1	1	85.71	0.00	458	31.88	0
OTU58	Arthropoda	Insecta	Hemiptera					91.43	7	1	1	85.71	0.00	459	30.5	0
OTU59								0.00	7	1	1	85.71	0.00	457	34.79	0
OTU57	Arthropoda	Insecta	Lepidoptera					94.31	7	1	1	85.71	0.00	458	32.31	0
OTU69	Arthropoda	Insecta	Lepidoptera	Tineidae				97.80	6	1	1	83.33	0.00	457	33.48	0
OTU72	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	6	1	1	83.33	0.00	458	35.81	0
OTU73	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Phaneropterinae	Steirodon	Steirodon sandrae	91.48	6	1	1	83.33	0.00	458	42.79	0
OTU70	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.62	6	1	1	83.33	0.00	388	34.02	0
OTU71	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	6	1	1	83.33	0.00	458	34.28	0
OTU74	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	6	1	1	83.33	0.00	458	27.95	0
OTU75	Arthropoda	Insecta	Coleoptera	Ptinidae				96.48	6	1	1	83.33	0.00	458	35.37	0
OTU83	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	5	1	1	80.00	0.00	458	31.66	0
OTU82	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	95.40	5	1	1	80.00	0.00	458	35.37	0
OTU81								0.00	5	1	1	80.00	0.00	458	39.3	0
OTU80	Arthropoda	Insecta	Diptera	Psychodidae				95.14	5	1	1	80.00	0.00	458	30.79	0
OTU87								0.00	5	1	1	80.00	0.00	455	36.48	0
OTU86	Arthropoda	Insecta	Diptera	Cecidomyiidae				91.90	5	1	1	80.00	0.00	458	25.55	0
OTU85	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.89	5	1	1	80.00	0.00	457	32.82	0
OTU84	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Salbia	Salbia sp. 2YB	90.81	5	1	1	80.00	0.00	458	31	0
OTU89								0.00	5	1	1	80.00	0.00	458	33.84	0
OTU88	Arthropoda	Insecta	Lepidoptera	Tineidae		tinBioLep01		91.87	5	1	1	80.00	0.00	458	32.1	0
OTU90	Arthropoda	Insecta	Diptera					97.80	5	1	1	80.00	0.00	458	34.72	0
OTU91	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.15	5	1	1	80.00	0.00	458	28.82	0
OTU92	Arthropoda	Insecta	Lepidoptera					91.19	5	1	1	80.00	0.00	458	32.75	0
OTU76	Arthropoda	Insecta	Lepidoptera	Erebidae		ereBioLep01	ereBioLep01 BioLep656	96.27	5	1	1	80.00	0.00	458	30.57	0
OTU77	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.22	5	1	1	80.00	0.00	458	31.88	0
OTU78	Arthropoda	Insecta	Lepidoptera	Oecophoridae	Oecophorinae	Elaphromorpha	Elaphromorpha axierasta	90.15	5	1	1	80.00	0.00	458	30.79	0
OTU79								0.00	5	1	1	80.00	0.00	457	37.64	0
