OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU84	Arthropoda	Insecta	Diptera					95.59	10	1	1	90.00	0.00	458	24.67	0
OTU87	Arthropoda	Insecta	Hemiptera					96.26	9	1	1	88.89	0.00	458	34.28	0
OTU86	Arthropoda	Insecta	Coleoptera	Ptinidae				96.48	9	1	1	88.89	0.00	458	35.37	0
OTU85								0.00	9	1	1	88.89	0.00	342	34.21	0
OTU89	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma	Stenoma Janzen210	95.40	8	1	1	87.50	0.00	458	31.66	0
OTU88	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01		92.53	8	1	1	87.50	0.00	458	31.66	0
OTU90	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	95.40	8	1	1	87.50	0.00	458	35.37	0
OTU91								0.00	8	1	1	87.50	0.00	200	40	0
OTU92	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae			95.84	8	1	1	87.50	0.00	459	30.07	0
OTU93	Arthropoda	Insecta	Diptera	Psychodidae				95.14	8	1	1	87.50	0.00	458	30.79	0
OTU98	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.15	7	1	1	85.71	0.00	458	28.82	0
OTU99								0.00	7	1	1	85.71	0.00	458	30.57	0
OTU94	Arthropoda	Insecta	Lepidoptera					94.31	7	1	1	85.71	0.00	458	32.31	0
OTU95	Arthropoda	Insecta	Diptera	Phoridae				97.58	7	1	1	85.71	0.00	458	33.84	0
OTU96								0.00	7	1	1	85.71	0.00	457	34.79	0
OTU97	Arthropoda	Insecta	Lepidoptera	Erebidae	Eulepidotinae	Antiblemma	Antiblemma alcinoe	91.68	7	1	1	85.71	0.00	458	30.57	0
OTU101	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.62	7	1	1	85.71	0.00	388	34.02	0
OTU100								0.00	7	1	1	85.71	0.00	458	33.84	0
OTU114								0.00	6	1	1	83.33	0.00	458	27.29	0
OTU115	Arthropoda	Insecta	Diptera	Cecidomyiidae				96.92	6	1	1	83.33	0.00	458	26.86	0
OTU112								0.00	6	1	1	83.33	0.00	458	44.76	0
OTU113	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	6	1	1	83.33	0.00	458	33.19	0
OTU110	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.36	6	1	1	83.33	0.00	458	44.76	0
OTU111								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU105	Arthropoda	Insecta	Hemiptera					92.51	6	1	1	83.33	0.00	458	32.75	0
OTU104								0.00	6	1	1	83.33	0.00	458	37.99	0
OTU107								0.00	6	1	1	83.33	0.00	458	34.06	0
OTU106								0.00	6	1	1	83.33	0.00	457	36.11	0
OTU103								0.00	6	1	1	83.33	0.00	459	37.47	0
OTU102	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	6	1	1	83.33	0.00	458	28.82	0
OTU109	Arthropoda	Insecta	Diptera	Chironomidae				97.57	6	1	1	83.33	0.00	458	36.03	0
OTU108	Arthropoda	Insecta	Blattodea	Blaberidae				95.84	6	1	1	83.33	0.00	458	35.15	0
OTU130	Arthropoda	Insecta	Diptera	Limoniidae				97.14	5	1	1	80.00	0.00	458	36.03	0
OTU131	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	5	1	1	80.00	0.00	458	30.79	0
OTU132								0.00	5	1	1	80.00	0.00	458	38.43	0
OTU133								0.00	5	1	1	80.00	0.00	458	32.53	0
OTU134	Arthropoda	Insecta	Hemiptera					91.43	5	1	1	80.00	0.00	459	30.5	0
OTU135	Arthropoda	Insecta	Lepidoptera	Noctuidae		noctBioLep01	noctBioLep01 BioLep850	92.34	5	1	1	80.00	0.00	459	31.37	0
OTU136	Arthropoda	Insecta	Hemiptera					97.35	5	1	1	80.00	0.00	458	27.73	0
OTU137	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep546	97.59	5	1	1	80.00	0.00	458	30.13	0
OTU138	Arthropoda	Insecta	Diptera					95.81	5	1	1	80.00	0.00	458	40.61	0
OTU139	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			91.25	5	1	1	80.00	0.00	458	34.06	0
OTU129								0.00	5	1	1	80.00	0.00	460	31.74	0
OTU128	Arthropoda	Insecta	Lepidoptera					90.83	5	1	1	80.00	0.00	458	32.31	0
OTU127								0.00	5	1	1	80.00	0.00	457	32.6	0
OTU126	Arthropoda	Insecta	Lepidoptera					94.75	5	1	1	80.00	0.00	458	32.53	0
OTU125	Arthropoda	Insecta	Hemiptera					92.51	5	1	1	80.00	0.00	458	32.75	0
OTU124								0.00	5	1	1	80.00	0.00	458	35.37	0
OTU123	Arthropoda	Insecta	Diptera	Cecidomyiidae				92.09	5	1	1	80.00	0.00	458	25.33	0
OTU122								0.00	5	1	1	80.00	0.00	458	30.13	0
OTU121								0.00	5	1	1	80.00	0.00	449	31.4	0
OTU120								0.00	5	1	1	80.00	0.00	292	40.75	0
OTU141	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.22	5	1	1	80.00	0.00	458	31.88	0
OTU140	Arthropoda	Insecta	Lepidoptera	Tineidae				94.93	5	1	1	80.00	0.00	458	33.62	0
OTU143								0.00	5	1	1	80.00	0.00	459	39	0
OTU142								0.00	5	1	1	80.00	0.00	458	32.75	0
OTU116	Arthropoda	Insecta	Lepidoptera	Autostichidae	Glyphidocerinae	Glyphidocera	Glyphidocera juniperella	90.35	5	1	1	80.00	0.00	457	31.51	0
OTU117	Arthropoda	Insecta	Blattodea	Ectobiidae				97.93	5	1	1	80.00	0.00	458	38.21	0
OTU118								0.00	5	1	1	80.00	0.00	458	34.72	0
OTU119								0.00	5	1	1	80.00	0.00	458	29.48	0
