OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU33	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep273	97.37	23	2	2	91.30	0.00	457.78	31.02	0
OTU36	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	96.49	22	3	3	86.36	0.00	457.77	39.42	0
OTU38	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Promenesta	Promenesta leucomias	96.05	21	2	2	90.48	0.00	457.33	31.71	0
OTU39	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelMalaise01	gelMalaise01 Malaise8081	94.75	21	3	3	85.71	0.00	457.48	27.98	0
OTU37								0.00	21	3	1	85.71	66.67	457.71	30.88	0
OTU41	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	20	1	1	95.00	0.00	458	33.84	0
OTU40	Arthropoda	Insecta	Coleoptera	Laemophloeidae				94.74	20	2	2	90.00	0.00	457.75	38.67	0
OTU43								0.00	18	2	1	88.89	50.00	457.61	32.56	0
OTU42	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.72	18	1	1	94.44	0.00	458	32.31	0
OTU44	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	17	1	1	94.12	0.00	458	34.72	0
OTU48								0.00	16	1	1	93.75	0.00	458	40.61	0
OTU47								0.00	16	1	1	93.75	0.00	458	34.5	0
OTU46	Arthropoda	Insecta	Lepidoptera					94.31	16	1	1	93.75	0.00	458	32.31	0
OTU45	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	16	1	1	93.75	0.00	458	32.75	0
OTU49	Arthropoda	Insecta	Lepidoptera	Depressariidae				94.51	15	2	2	86.67	0.00	457.53	33.12	0
OTU50	Arthropoda	Insecta	Lepidoptera					96.69	15	1	1	93.33	0.00	457	33.7	0
OTU51	Arthropoda	Insecta	Diptera	Chironomidae				96.23	15	2	2	86.67	0.00	458	32.97	0
OTU52	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha BioLep542	92.56	14	1	1	92.86	0.00	458	32.31	0
OTU53	Arthropoda	Insecta	Lepidoptera					91.19	14	1	1	92.86	0.00	458	32.75	0
OTU54	Arthropoda	Insecta	Diptera	Ceratopogonidae				96.93	14	1	1	92.86	0.00	457	34.57	0
OTU55								0.00	14	2	1	85.71	50.00	458.5	37.51	0
OTU56	Arthropoda	Insecta	Diptera	Ceratopogonidae				91.01	14	1	1	92.86	0.00	458	31	0
OTU57	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	13	1	1	92.31	0.00	458	28.82	0
OTU60	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1279	94.96	12	1	1	91.67	0.00	457	33.26	0
OTU58	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	12	1	1	91.67	0.00	458	38.43	0
OTU59	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.35	12	2	2	83.33	0.00	458.42	44.19	0
OTU61	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	11	1	1	90.91	0.00	458	34.72	0
OTU63	Arthropoda	Insecta	Coleoptera	Ptinidae				96.70	11	1	1	90.91	0.00	458	34.72	0
OTU62	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressariinae	Gonada	Gonada cabima	96.92	11	2	2	81.82	0.00	456.55	32.2	0
OTU65	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	10	1	1	90.00	0.00	458	27.07	0
OTU64								0.00	10	1	1	90.00	0.00	458	33.84	0
OTU67	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Macronematinae	Leptonema	Leptonema sp. gmycC51	97.81	9	1	1	88.89	0.00	458	38.65	0
OTU66	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01		96.18	9	1	1	88.89	0.00	458	26.86	0
OTU69								0.00	9	1	1	88.89	0.00	458	34.28	0
OTU68								0.00	9	1	1	88.89	0.00	455	25.27	0
OTU72								0.00	9	1	1	88.89	0.00	458	31	0
OTU73								0.00	9	1	1	88.89	0.00	458	35.81	0
OTU70								0.00	9	1	1	88.89	0.00	458	35.15	0
OTU71	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	9	1	1	88.89	0.00	458	25.55	0
OTU74	Arthropoda	Insecta	Diptera					95.59	9	1	1	88.89	0.00	458	40.39	0
OTU81								0.00	8	1	1	87.50	0.00	458	34.28	0
OTU80	Arthropoda	Insecta	Lepidoptera	Tineidae				91.67	8	1	1	87.50	0.00	458	36.03	0
OTU76								0.00	8	1	1	87.50	0.00	458	35.59	0
OTU77								0.00	8	1	1	87.50	0.00	458	39.96	0
OTU75	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	8	1	1	87.50	0.00	458	31	0
OTU78	Arthropoda	Insecta	Lepidoptera	Pyralidae	Phycitinae	Cryptoblabes	Cryptoblabes sp. ANIC8	90.37	8	1	1	87.50	0.00	458	31.66	0
OTU79								0.00	8	1	1	87.50	0.00	458	38.65	0
OTU83	Arthropoda	Arachnida	Mesostigmata	Oplitidae				97.81	7	1	1	85.71	0.00	458	34.93	0
OTU82								0.00	7	1	1	85.71	0.00	413	34.87	0
OTU87	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.47	7	1	1	85.71	0.00	458	33.41	0
OTU86	Arthropoda	Insecta	Diptera					97.58	7	1	1	85.71	0.00	458	32.75	0
OTU85								0.00	7	1	1	85.71	0.00	458	32.75	0
OTU84	Arthropoda	Insecta	Lepidoptera	Tineidae				91.43	7	1	1	85.71	0.00	458	31.88	0
OTU89	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Perola	Perola aenea	93.20	7	1	1	85.71	0.00	458	32.31	0
OTU88	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.15	7	1	1	85.71	0.00	458	28.82	0
OTU90								0.00	7	1	1	85.71	0.00	459	35.73	0
OTU98	Arthropoda	Insecta	Lepidoptera					96.49	6	1	1	83.33	0.00	458	30.57	0
OTU99								0.00	6	1	1	83.33	0.00	458	37.34	0
OTU94	Arthropoda	Insecta	Lepidoptera					97.79	6	1	1	83.33	0.00	458	31.88	0
OTU95	Arthropoda	Insecta	Lepidoptera	Noctuidae				97.58	6	1	1	83.33	0.00	458	30.13	0
OTU96	Arthropoda	Insecta	Diptera	Phoridae				96.48	6	1	1	83.33	0.00	458	35.59	0
OTU97	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus		97.37	6	1	1	83.33	0.00	458	33.19	0
OTU91	Arthropoda	Insecta	Coleoptera	Phalacridae				95.39	6	1	1	83.33	0.00	458	34.28	0
OTU92								0.00	6	1	1	83.33	0.00	458	33.19	0
OTU93	Arthropoda	Insecta	Lepidoptera	Crambidae	Spilomelinae	Palpita	Palpita venatalis	94.31	6	1	1	83.33	0.00	458	30.35	0
OTU101								0.00	6	1	1	83.33	0.00	458	41.05	0
OTU100								0.00	6	1	1	83.33	0.00	457	31.51	0
OTU102								0.00	6	1	1	83.33	0.00	458	32.1	0
OTU123	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.89	5	1	1	80.00	0.00	458	32.75	0
OTU122								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU121								0.00	5	1	1	80.00	0.00	458	33.41	0
OTU120	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	5	1	1	80.00	0.00	458	33.84	0
OTU116								0.00	5	1	1	80.00	0.00	457	36.76	0
OTU117								0.00	5	1	1	80.00	0.00	458	31.44	0
OTU114	Arthropoda	Insecta	Lepidoptera					90.33	5	1	1	80.00	0.00	458	32.31	0
OTU115	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	5	1	1	80.00	0.00	458	34.28	0
OTU112	Arthropoda	Insecta	Diptera	Psychodidae				96.04	5	1	1	80.00	0.00	458	30.35	0
OTU113	Arthropoda	Insecta	Diptera	Ceratopogonidae				96.04	5	1	1	80.00	0.00	458	33.41	0
OTU110	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.22	5	1	1	80.00	0.00	458	27.51	0
OTU111								0.00	5	1	1	80.00	0.00	457	32.17	0
OTU118								0.00	5	1	1	80.00	0.00	458	33.62	0
OTU119								0.00	5	1	1	80.00	0.00	458	33.19	0
OTU105								0.00	5	1	1	80.00	0.00	393	34.1	0
OTU104	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalinae			96.53	5	1	1	80.00	0.00	458	36.68	0
OTU107	Arthropoda	Insecta	Diptera	Phoridae				97.80	5	1	1	80.00	0.00	458	34.5	0
OTU106	Arthropoda	Insecta	Diptera					95.38	5	1	1	80.00	0.00	458	37.99	0
OTU103	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes		96.48	5	1	1	80.00	0.00	458	32.1	0
OTU109	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep546	97.81	5	1	1	80.00	0.00	459	29.41	0
OTU108	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		96.26	5	1	1	80.00	0.00	458	32.97	0
