OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU78	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelJanzen01	gelJanzen01 Janzen1207	94.30	6	1	1	83.33	0.00	457	31.51	0
OTU79								0.00	6	1	1	83.33	0.00	458	32.31	0
OTU83	Arthropoda	Insecta	Hemiptera					91.87	5	1	1	80.00	0.00	458	37.77	0
OTU82								0.00	5	1	1	80.00	0.00	457	33.48	0
OTU81								0.00	5	1	1	80.00	0.00	458	38.86	0
OTU80								0.00	5	1	1	80.00	0.00	458	37.12	0
OTU87	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.60	5	1	1	80.00	0.00	458	26.86	0
OTU86	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.66	5	1	1	80.00	0.00	392	34.18	0
OTU85	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.81	5	1	1	80.00	0.00	458	29.04	0
OTU84	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	5	1	1	80.00	0.00	458	27.07	0
OTU89	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	5	1	1	80.00	0.00	458	31	0
OTU88	Arthropoda	Insecta	Diptera	Phoridae				90.81	5	1	1	80.00	0.00	458	33.84	0
OTU90	Arthropoda	Insecta	Diptera					94.27	5	1	1	80.00	0.00	458	40.61	0
