OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU30	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep4740	91.90	26	3	3	88.46	0.00	456.85	32.88	0
OTU31	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep1004	96.71	26	1	1	96.15	0.00	458	32.31	0
OTU33								0.00	24	3	1	87.50	66.67	457.96	37.17	0
OTU34								0.00	23	3	1	86.96	66.67	457.78	36.96	0
OTU35	Arthropoda	Insecta	Psocodea	Psocidae				92.01	23	2	2	91.30	0.00	449.3	33.32	0
OTU36	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Stenoma		97.58	22	2	2	90.91	0.00	457.73	34.08	0
OTU38								0.00	19	1	1	94.74	0.00	458	34.72	0
OTU39	Arthropoda	Insecta	Diptera	Cecidomyiidae				95.18	19	2	2	89.47	0.00	457.63	32.78	0
OTU37	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	19	2	2	89.47	0.00	457.74	37.36	0
OTU40	Arthropoda	Insecta	Lepidoptera					94.73	19	2	2	89.47	0.00	458.26	36.72	0
OTU42								0.00	18	2	1	88.89	50.00	458	34.19	0
OTU41	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae			96.70	18	3	3	83.33	0.00	456.78	29.34	0
OTU44	Arthropoda	Insecta	Hemiptera	Pentatomidae				94.73	17	2	2	88.24	0.00	457.71	35.39	0
OTU43	Arthropoda	Insecta	Blattodea	Ectobiidae				97.93	17	1	1	94.12	0.00	458	37.77	0
OTU45	Arthropoda	Insecta	Lepidoptera	Crambidae	Scopariinae	Eudonia	Eudonia stenota	90.57	16	2	2	87.50	0.00	457.31	28.71	0
OTU46	Arthropoda	Insecta	Lepidoptera	Noctuidae				92.01	15	2	2	86.67	0.00	434.67	29.13	0
OTU47	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	14	2	2	85.71	0.00	458	31.02	0
OTU49								0.00	11	1	1	90.91	0.00	458	37.34	0
OTU48								0.00	11	2	1	81.82	50.00	457.55	37.37	0
OTU58	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus sp.	95.60	10	1	1	90.00	0.00	458	32.75	0
OTU50								0.00	10	1	1	90.00	0.00	458	34.72	0
OTU51	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Prepiella		95.84	10	1	1	90.00	0.00	458	30.79	0
OTU52	Arthropoda	Insecta	Lepidoptera	Erebidae	Herminiinae	Rejectaria	Rejectaria niciasalis	93.00	10	1	1	90.00	0.00	459	30.94	0
OTU53	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga densata	97.75	10	1	1	90.00	0.00	457	37.2	0
OTU54								0.00	10	1	1	90.00	0.00	458	35.15	0
OTU55	Arthropoda	Insecta	Lepidoptera	Crambidae	Acentropinae	acentroBioLep01	acentroBioLep01 BioLep704	92.12	10	1	1	90.00	0.00	458	31	0
OTU56								0.00	10	1	1	90.00	0.00	458	36.03	0
OTU57	Arthropoda	Insecta	Lepidoptera					94.75	10	1	1	90.00	0.00	458	29.48	0
OTU61	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	9	1	1	88.89	0.00	458	31	0
OTU60	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Galerucinae			91.03	9	1	1	88.89	0.00	458	34.06	0
OTU59	Arthropoda	Insecta	Diptera					95.81	9	1	1	88.89	0.00	458	40.39	0
OTU63	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	8	1	1	87.50	0.00	458	34.72	0
OTU62								0.00	8	1	1	87.50	0.00	458	32.53	0
OTU65	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae			90.15	8	1	1	87.50	0.00	458	31.44	0
OTU64								0.00	8	1	1	87.50	0.00	458	42.36	0
OTU67	Arthropoda	Insecta	Diptera	Ceratopogonidae				95.38	8	1	1	87.50	0.00	458	33.84	0
OTU66								0.00	8	1	1	87.50	0.00	458	32.31	0
OTU68	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	8	1	1	87.50	0.00	458	33.84	0
OTU69								0.00	7	1	1	85.71	0.00	458	27.73	0
OTU72								0.00	7	1	1	85.71	0.00	458	39.52	0
OTU73	Arthropoda	Insecta	Lepidoptera	Tineidae	Acrolophinae	acroBioLep01	acroBioLep01 BioLep18	95.40	7	1	1	85.71	0.00	458	35.37	0
OTU70								0.00	7	1	1	85.71	0.00	452	33.85	0
OTU71	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	7	1	1	85.71	0.00	458	28.82	0
OTU76	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	7	1	1	85.71	0.00	458	36.03	0
OTU77	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	7	1	1	85.71	0.00	458	34.28	0
OTU74								0.00	7	1	1	85.71	0.00	458	37.99	0
OTU75								0.00	7	1	1	85.71	0.00	458	35.59	0
OTU78	Arthropoda	Insecta	Diptera	Chironomidae				96.01	7	1	1	85.71	0.00	458	32.97	0
OTU79	Arthropoda	Insecta	Coleoptera	Ptilodactylidae				92.95	7	1	1	85.71	0.00	458	39.96	0
OTU83								0.00	6	1	1	83.33	0.00	400	36.75	0
OTU82								0.00	6	1	1	83.33	0.00	458	34.28	0
OTU81	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	6	1	1	83.33	0.00	458	32.75	0
OTU80								0.00	6	1	1	83.33	0.00	458	37.55	0
OTU87	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	6	1	1	83.33	0.00	458	35.81	0
OTU86								0.00	6	1	1	83.33	0.00	458	34.93	0
OTU85	Arthropoda	Insecta	Diptera					91.85	6	1	1	83.33	0.00	457	39.61	0
OTU84	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	95.83	6	1	1	83.33	0.00	460	39.57	0
OTU89								0.00	5	1	1	80.00	0.00	458	40.61	0
OTU88	Arthropoda	Insecta	Psocodea	Myopsocidae				97.58	5	1	1	80.00	0.00	458	30.35	0
OTU98	Arthropoda	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Carpelimus	Carpelimus bilineatus	90.81	5	1	1	80.00	0.00	458	33.19	0
OTU94								0.00	5	1	1	80.00	0.00	458	39.74	0
OTU95	Arthropoda	Insecta	Coleoptera	Staphylinidae	Pselaphinae			96.92	5	1	1	80.00	0.00	458	32.53	0
OTU96								0.00	5	1	1	80.00	0.00	457	34.79	0
OTU97								0.00	5	1	1	80.00	0.00	268	35.82	0
OTU90								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU91								0.00	5	1	1	80.00	0.00	458	31.66	0
OTU92	Arthropoda	Insecta	Diptera	Calliphoridae				97.15	5	1	1	80.00	0.00	458	35.59	0
OTU93	Arthropoda	Insecta	Coleoptera	Carabidae				97.14	5	1	1	80.00	0.00	458	34.72	0
