OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU19	Arthropoda	Insecta	Lepidoptera	Erebidae		erebidBioLep01	erebidBioLep01 BioLep736	94.53	15	1	1	93.33	0.00	458	32.53	0
OTU21	Arthropoda	Insecta	Lepidoptera					96.70	15	1	1	93.33	0.00	458	31.22	0
OTU20	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	15	1	1	93.33	0.00	458	33.84	0
OTU23	Arthropoda	Insecta	Lepidoptera					92.98	14	1	1	92.86	0.00	458	30.35	0
OTU22								0.00	14	2	1	85.71	50.00	458.43	31.07	0
OTU25	Arthropoda	Insecta	Diptera					95.81	13	1	1	92.31	0.00	458	40.61	0
OTU24								0.00	13	1	1	92.31	0.00	458	40.61	0
OTU26	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.49	13	1	1	92.31	0.00	458	31.66	0
OTU29	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Pero	Pero sp.	91.47	12	1	1	91.67	0.00	458	30.35	0
OTU28	Arthropoda	Insecta	Lepidoptera					91.85	12	2	2	83.33	0.00	456.58	29.79	0
OTU27								0.00	12	2	1	83.33	50.00	372.5	35	0
OTU30	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.77	11	1	1	90.91	0.00	458	44.32	0
OTU31	Arthropoda	Insecta	Diptera					95.59	11	1	1	90.91	0.00	458	40.61	0
OTU32	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.65	10	1	1	90.00	0.00	458	45.2	0
OTU33								0.00	10	1	1	90.00	0.00	276	42.39	0
OTU34								0.00	9	1	1	88.89	0.00	457	38.29	0
OTU35								0.00	9	1	1	88.89	0.00	458	35.37	0
OTU38	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	8	1	1	87.50	0.00	458	32.75	0
OTU39	Arthropoda	Arachnida	Araneae	Cheiracanthiidae		Eutichurus	Eutichurus sp. 1 FML	91.47	8	1	1	87.50	0.00	458	29.91	0
OTU36	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	8	1	1	87.50	0.00	458	37.34	0
OTU37	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	8	1	1	87.50	0.00	458	30.79	0
OTU41	Arthropoda	Insecta	Lepidoptera	Tineidae				91.67	7	1	1	85.71	0.00	458	36.03	0
OTU40								0.00	7	1	1	85.71	0.00	458	35.15	0
OTU49	Arthropoda	Insecta	Diptera	Chironomidae				96.01	6	1	1	83.33	0.00	458	32.97	0
OTU48	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	6	1	1	83.33	0.00	458	38.43	0
OTU47								0.00	6	1	1	83.33	0.00	458	39.3	0
OTU46								0.00	6	1	1	83.33	0.00	458	34.72	0
OTU45	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	6	1	1	83.33	0.00	458	34.72	0
OTU44	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Athyrma	Athyrma tuberosa	90.37	6	1	1	83.33	0.00	457	29.32	0
OTU43								0.00	6	1	1	83.33	0.00	458	37.55	0
OTU42								0.00	6	1	1	83.33	0.00	458	37.77	0
OTU50	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	5	1	1	80.00	0.00	457	40.48	0
OTU51								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU52	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	5	1	1	80.00	0.00	458	34.28	0
OTU53	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.49	5	1	1	80.00	0.00	458	34.5	0
OTU56	Arthropoda	Insecta	Diptera	Chironomidae				97.81	5	1	1	80.00	0.00	458	37.12	0
OTU57	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	95.19	5	1	1	80.00	0.00	458	36.68	0
OTU54	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	90.81	5	1	1	80.00	0.00	458	37.99	0
OTU55								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU58	Arthropoda	Insecta	Coleoptera	Carabidae				90.99	5	1	1	80.00	0.00	456	30.04	0
OTU59	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	5	1	1	80.00	0.00	458	30.79	0
