OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU127	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctiinae	Melese	Melese asana	97.81	5	1	1	80.00	0.00	458	29.04	0
OTU126								0.00	5	1	1	80.00	0.00	458	33.62	0
OTU125	Arthropoda	Insecta	Diptera	Limoniidae				97.14	5	1	1	80.00	0.00	458	36.03	0
OTU124								0.00	5	1	1	80.00	0.00	457	34.79	0
OTU123	Arthropoda	Insecta	Lepidoptera	Gelechiidae		gelBioLep01	gelBioLep01 BioLep418	93.22	5	1	1	80.00	0.00	458	31.88	0
OTU122	Arthropoda	Insecta	Lepidoptera	Geometridae	Sterrhinae	Idaea		96.94	5	1	1	80.00	0.00	458	32.1	0
OTU121	Arthropoda	Insecta	Lepidoptera	Oecophoridae				92.56	5	1	1	80.00	0.00	458	32.1	0
OTU120								0.00	5	1	1	80.00	0.00	458	35.81	0
OTU116								0.00	5	1	1	80.00	0.00	217	37.33	0
OTU117	Arthropoda	Insecta	Lepidoptera	Tineidae				97.36	5	1	1	80.00	0.00	457	33.92	0
OTU114	Arthropoda	Insecta	Lepidoptera	Gelechiidae		geleBioLep01	geleBioLep01 BioLep1189	97.14	5	1	1	80.00	0.00	457	32.6	0
OTU115								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU112								0.00	5	1	1	80.00	0.00	292	40.41	0
OTU113								0.00	5	1	1	80.00	0.00	456	34.87	0
OTU110								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU111	Arthropoda	Insecta	Lepidoptera	Tineidae				94.93	5	1	1	80.00	0.00	458	33.62	0
OTU118	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	90.35	5	1	1	80.00	0.00	458	38.21	0
OTU119								0.00	5	1	1	80.00	0.00	458	34.93	0
OTU109								0.00	5	1	1	80.00	0.00	458	33.62	0
