OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU24	Arthropoda	Insecta	Coleoptera					97.80	36	1	1	97.22	0.00	458	40.61	0
OTU25	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.40	34	3	3	91.18	0.00	458.12	31	0
OTU26	Arthropoda	Insecta	Hemiptera	Rhyparochromidae				93.17	34	2	2	94.12	0.00	457.65	40.42	0
OTU27	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.59	33	1	1	96.97	0.00	458	33.62	0
OTU28	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Sanys	Sanys Poole01	91.25	29	1	1	96.55	0.00	458	31.88	0
OTU29	Arthropoda	Insecta	Lepidoptera	Nepticulidae				96.91	27	3	3	88.89	0.00	458.44	32.5	0
OTU32	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acontiinae	Chalenata	Chalenata Poole01	96.71	25	1	1	96.00	0.00	458	31.44	0
OTU30	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	97.59	25	1	1	96.00	0.00	458	37.99	0
OTU31								0.00	25	2	1	92.00	50.00	457.8	35.61	0
OTU33	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.71	23	1	1	95.65	0.00	458	34.72	0
OTU34	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	22	2	2	90.91	0.00	457.73	33.86	0
OTU36	Arthropoda	Insecta	Coleoptera	Leiodidae				95.20	21	2	2	90.48	0.00	457.29	30.46	0
OTU35								0.00	21	2	1	90.48	50.00	457.71	29.49	0
OTU38	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	20	1	1	95.00	0.00	458	34.28	0
OTU37								0.00	20	1	1	95.00	0.00	458	38.65	0
OTU39								0.00	19	1	1	94.74	0.00	458	36.03	0
OTU40	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.78	18	3	3	83.33	0.00	457.72	34.15	0
OTU42	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	17	1	1	94.12	0.00	458	37.34	0
OTU41	Arthropoda	Insecta	Orthoptera	Trigonidiidae				97.36	17	1	1	94.12	0.00	458	36.24	0
OTU46								0.00	16	3	1	81.25	66.67	412	35.86	0
OTU45								0.00	16	1	1	93.75	0.00	458	34.06	0
OTU44	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	16	2	2	87.50	0.00	458.38	38.48	0
OTU43								0.00	16	1	1	93.75	0.00	458	40.61	0
OTU49	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha Janzen197	92.78	15	1	1	93.33	0.00	458	32.1	0
OTU48	Arthropoda	Insecta	Blattodea	Termitidae	Apicotermitinae	Patawatermes	Patawatermes nigripunctatus	90.37	15	2	2	86.67	0.00	458	43.6	0
OTU47	Arthropoda	Insecta	Hemiptera					94.51	15	2	2	86.67	0.00	458	33.07	0
OTU50	Arthropoda	Insecta	Lepidoptera	Tineidae				93.72	14	1	1	92.86	0.00	458	32.75	0
OTU51	Arthropoda	Insecta	Lepidoptera					90.81	13	2	2	84.62	0.00	458.38	29.97	0
OTU52	Arthropoda	Insecta	Diptera	Phoridae				92.11	12	1	1	91.67	0.00	458	32.31	0
OTU53	Arthropoda	Insecta	Diptera					95.81	12	1	1	91.67	0.00	458	40.61	0
OTU54	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.49	12	1	1	91.67	0.00	458	36.03	0
OTU55	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga morganellaASolis02	97.93	11	2	2	81.82	0.00	387.09	38.37	0
OTU56	Arthropoda	Insecta	Coleoptera	Scraptiidae				91.25	11	1	1	90.91	0.00	458	34.28	0
OTU57	Arthropoda	Insecta	Diptera	Cecidomyiidae				97.36	11	1	1	90.91	0.00	458	26.86	0
OTU61								0.00	10	1	1	90.00	0.00	457	39.39	0
OTU60								0.00	10	2	1	80.00	50.00	458.5	34.79	0
OTU63	Arthropoda	Insecta	Lepidoptera	Limacodidae	Limacodinae	Perola	Perola aenea	93.20	10	2	2	80.00	0.00	457.5	32.35	0
OTU62								0.00	10	1	1	90.00	0.00	458	44.32	0
OTU58	Arthropoda	Insecta	Diptera	Sphaeroceridae	Limosininae	Archiceroptera	Archiceroptera highhells_SP	95.19	10	1	1	90.00	0.00	458	36.9	0
OTU59	Arthropoda	Insecta	Lepidoptera					94.73	10	2	2	80.00	0.00	457.5	36.72	0
OTU64	Arthropoda	Insecta	Coleoptera					97.29	9	1	1	88.89	0.00	458	36.68	0
OTU65	Arthropoda	Insecta	Hemiptera	Derbidae		Oropuna		96.04	8	1	1	87.50	0.00	458	31.66	0
OTU67	Arthropoda	Insecta	Lepidoptera					96.70	8	1	1	87.50	0.00	458	29.26	0
OTU66								0.00	8	1	1	87.50	0.00	458	41.05	0
OTU69	Arthropoda	Insecta	Lepidoptera	Elachistidae	Agonoxeninae	agoMalaise01	agoMalaise01 Malaise5228	93.22	8	1	1	87.50	0.00	458	33.62	0
OTU68	Arthropoda	Insecta	Coleoptera	Mycteridae	Eurypinae			97.80	8	1	1	87.50	0.00	459	38.34	0
OTU72	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				93.61	8	1	1	87.50	0.00	458	36.9	0
OTU70	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiinae	Dasineura		91.19	8	1	1	87.50	0.00	458	26.64	0
OTU71								0.00	8	1	1	87.50	0.00	458	33.84	0
OTU73								0.00	7	1	1	85.71	0.00	458	36.46	0
OTU76								0.00	7	1	1	85.71	0.00	458	35.59	0
OTU74	Arthropoda	Insecta	Blattodea	Cryptocercidae				94.33	7	1	1	85.71	0.00	458	41.48	0
OTU75	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Scarabaeinae	Copris	Copris brevicornis	97.59	7	1	1	85.71	0.00	458	33.62	0
OTU83	Arthropoda	Insecta	Diptera	Milichiidae	Phyllomyzinae	Phyllomyza		97.36	6	1	1	83.33	0.00	458	28.82	0
OTU82	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	6	1	1	83.33	0.00	458	25.98	0
OTU81	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachJanzen01	elachJanzen01 Janzen9347	95.62	6	1	1	83.33	0.00	458	31	0
OTU80								0.00	6	1	1	83.33	0.00	458	37.55	0
OTU77	Arthropoda	Insecta	Lepidoptera					95.39	6	1	1	83.33	0.00	458	31.66	0
OTU78	Arthropoda	Insecta	Diptera					92.35	6	1	1	83.33	0.00	392	39.8	0
OTU79	Arthropoda	Insecta	Lepidoptera					97.57	6	1	1	83.33	0.00	458	30.79	0
OTU87	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Melolonthinae	Phyllophaga	Phyllophaga sp	96.32	5	1	1	80.00	0.00	459	38.34	0
OTU86								0.00	5	1	1	80.00	0.00	458	43.23	0
OTU85								0.00	5	1	1	80.00	0.00	458	32.97	0
OTU84	Arthropoda	Insecta	Lepidoptera					97.15	5	1	1	80.00	0.00	458	28.6	0
OTU89	Arthropoda	Insecta	Blattodea					94.27	5	1	1	80.00	0.00	458	30.79	0
OTU88	Arthropoda	Insecta	Coleoptera	Corylophidae				94.08	5	1	1	80.00	0.00	458	34.28	0
OTU98								0.00	5	1	1	80.00	0.00	297	36.7	0
OTU94	Arthropoda	Insecta	Diptera					97.13	5	1	1	80.00	0.00	458	39.74	0
OTU95	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Lagriinae			91.36	5	1	1	80.00	0.00	458	45.2	0
OTU96								0.00	5	1	1	80.00	0.00	458	27.73	0
OTU97	Arthropoda	Insecta	Diptera					97.80	5	1	1	80.00	0.00	458	25.76	0
OTU90	Arthropoda	Insecta	Coleoptera	Elateridae				94.58	5	1	1	80.00	0.00	458	38.65	0
OTU91	Arthropoda	Insecta	Coleoptera	Chelonariidae				95.15	5	1	1	80.00	0.00	458	36.03	0
OTU92	Arthropoda	Insecta	Diptera					96.03	5	1	1	80.00	0.00	458	40.61	0
OTU93	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.39	5	1	1	80.00	0.00	458	32.75	0
