OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU18	Arthropoda	Insecta	Lepidoptera	Erebidae	Calpinae	Herminodes	Herminodes Poole09	96.49	39	2	2	94.87	0.00	457.85	31.67	0
OTU20								0.00	38	5	1	86.84	80.00	390.47	34.96	0
OTU19	Arthropoda	Insecta	Coleoptera	Tenebrionidae				91.87	38	4	4	89.47	0.00	458	45.06	0
OTU21								0.00	35	3	1	91.43	66.67	457.94	39.34	0
OTU22								0.00	34	3	1	91.18	66.67	457.97	40.61	0
OTU23	Arthropoda	Insecta	Lepidoptera	Noctuidae		NoctSullivan01	NoctSullivan01 Sullivan2904	95.03	33	3	3	90.91	0.00	443.85	32.64	0
OTU24								0.00	28	3	1	89.29	66.67	458.96	32.73	0
OTU25	Arthropoda	Insecta	Lepidoptera	Pyralidae	Chrysauginae	chryBioLep01	chryBioLep01 BioLep788	97.15	25	1	1	96.00	0.00	458	32.75	0
OTU26	Arthropoda	Insecta	Lepidoptera					96.70	24	1	1	95.83	0.00	458	31.22	0
OTU28	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Callistethus	Callistethus sp	97.37	23	2	2	91.30	0.00	458.26	33.82	0
OTU27	Arthropoda	Insecta	Lepidoptera	Noctuidae				92.32	23	2	2	91.30	0.00	457.43	27.86	0
OTU29	Arthropoda	Insecta	Lepidoptera	Tineidae				97.51	22	3	3	86.36	0.00	457.95	35.43	0
OTU30								0.00	21	3	1	85.71	66.67	458.1	37.71	0
OTU31	Arthropoda	Insecta	Lepidoptera					91.85	20	2	2	90.00	0.00	457	29.63	0
OTU32								0.00	19	1	1	94.74	0.00	458	37.55	0
OTU33								0.00	19	2	1	89.47	50.00	456.95	29.11	0
OTU34	Arthropoda	Insecta	Diptera	Phoridae	Metopininae	Metopina		97.94	17	2	2	88.24	0.00	457.35	38.34	0
OTU35								0.00	16	2	1	87.50	50.00	457.5	38.25	0
OTU38	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennominae	Pero	Pero sp.	91.47	15	1	1	93.33	0.00	458	30.35	0
OTU39	Arthropoda	Insecta	Diptera					95.81	15	1	1	93.33	0.00	458	40.61	0
OTU36	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	15	1	1	93.33	0.00	458	30.79	0
OTU37								0.00	15	1	1	93.33	0.00	189	37.57	0
OTU43	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.77	13	1	1	92.31	0.00	458	44.32	0
OTU42	Arthropoda	Insecta	Diptera					95.59	13	1	1	92.31	0.00	458	40.61	0
OTU41								0.00	13	1	1	92.31	0.00	458	34.72	0
OTU40	Arthropoda	Insecta	Lepidoptera					92.98	13	1	1	92.31	0.00	458	30.35	0
OTU44	Arthropoda	Insecta	Coleoptera					91.45	12	1	1	91.67	0.00	458	30.13	0
OTU46	Arthropoda	Insecta	Blattodea	Ectobiidae				97.80	11	2	2	81.82	0.00	455.45	38.2	0
OTU45	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	11	1	1	90.91	0.00	458	37.34	0
OTU48	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Prosoparia	Prosoparia tenebrosa	90.81	10	1	1	90.00	0.00	458	37.99	0
OTU47	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.00	10	1	1	90.00	0.00	458	25.55	0
OTU49	Arthropoda	Insecta	Lepidoptera	Depressariidae	Stenomatinae	Antaeotricha	Antaeotricha BioLep542	92.78	9	1	1	88.89	0.00	458	32.31	0
OTU50	Arthropoda	Insecta	Coleoptera	Tenebrionidae				90.35	8	1	1	87.50	0.00	458	44.1	0
OTU51								0.00	8	1	1	87.50	0.00	458	35.15	0
OTU52								0.00	8	1	1	87.50	0.00	458	37.99	0
OTU53								0.00	8	1	1	87.50	0.00	458	35.37	0
OTU54	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			95.58	7	1	1	85.71	0.00	385	34.03	0
OTU56	Arthropoda	Insecta	Lepidoptera	Depressariidae		elachBioLep01	elachBioLep01 BioLep275	95.62	7	1	1	85.71	0.00	458	30.79	0
OTU57								0.00	7	1	1	85.71	0.00	458	34.72	0
OTU55	Arthropoda	Insecta	Lepidoptera	Erebidae	Erebinae	Athyrma	Athyrma tuberosa	90.37	7	1	1	85.71	0.00	458	29.26	0
OTU58								0.00	7	1	1	85.71	0.00	245	31.84	0
OTU59	Arthropoda	Insecta	Hemiptera	Cicadellidae				97.80	7	1	1	85.71	0.00	458	34.28	0
OTU67	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae	Culicoides		94.49	6	1	1	83.33	0.00	458	34.5	0
OTU66	Arthropoda	Insecta	Coleoptera	Chelonariidae				90.13	6	1	1	83.33	0.00	458	34.72	0
OTU61								0.00	6	1	1	83.33	0.00	276	42.39	0
OTU60								0.00	6	1	1	83.33	0.00	458	31	0
OTU63	Arthropoda	Insecta	Hemiptera	Pentatomidae				94.37	6	1	1	83.33	0.00	458	34.72	0
OTU62	Arthropoda	Insecta	Diptera					96.25	6	1	1	83.33	0.00	458	39.52	0
OTU65	Arthropoda	Insecta	Coleoptera					97.80	6	1	1	83.33	0.00	458	40.61	0
OTU64	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Trizogeniates	Trizogeniates foveicollis	90.81	6	1	1	83.33	0.00	458	35.59	0
OTU72								0.00	5	1	1	80.00	0.00	458	39.3	0
OTU73								0.00	5	1	1	80.00	0.00	457	31.51	0
OTU70								0.00	5	1	1	80.00	0.00	458	37.99	0
OTU71	Arthropoda	Insecta	Diptera	Cecidomyiidae				93.41	5	1	1	80.00	0.00	458	25.98	0
OTU76	Arthropoda	Insecta	Diptera					97.13	5	1	1	80.00	0.00	458	39.74	0
OTU77								0.00	5	1	1	80.00	0.00	458	38.43	0
OTU74								0.00	5	1	1	80.00	0.00	457	31.51	0
OTU75								0.00	5	1	1	80.00	0.00	458	29.26	0
OTU78	Arthropoda	Insecta	Lepidoptera					91.43	5	1	1	80.00	0.00	458	31.22	0
OTU79	Arthropoda	Insecta	Lepidoptera					96.47	5	1	1	80.00	0.00	458	31.44	0
OTU69								0.00	5	1	1	80.00	0.00	457	35.45	0
OTU82	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Rutelinae	Pelidnota	Pelidnota notata	95.82	5	1	1	80.00	0.00	459	39.65	0
OTU81	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	5	1	1	80.00	0.00	458	32.31	0
OTU80	Arthropoda	Insecta	Hemiptera	Derbidae	Derbinae	Omolicna	Omolicna latens	94.54	5	1	1	80.00	0.00	458	34.28	0
OTU68	Arthropoda	Insecta	Diptera	Cecidomyiidae				90.11	5	1	1	80.00	0.00	458	27.07	0
