OTU	Phylum	Class	Order	Family	Subfamily	Genus	Species	Taxon Similarity	Sequences	Dereplicates	PreClusters	Dereplication Reduction (%)	Preclustering Reduction (%)	Length	GC Composition	MID
OTU61	Arthropoda	Insecta	Coleoptera	Latridiidae				96.71	6	1	1	83.33	0.00	458	31.88	0
OTU60	Arthropoda	Insecta	Diptera	Phoridae				92.11	6	1	1	83.33	0.00	458	32.31	0
OTU63	Arthropoda	Insecta	Hemiptera	Delphacidae				97.79	6	1	1	83.33	0.00	457	32.39	0
OTU62	Arthropoda	Insecta	Lepidoptera	Tineidae				95.38	6	1	1	83.33	0.00	458	31	0
OTU65								0.00	6	1	1	83.33	0.00	458	40.61	0
OTU64	Arthropoda	Insecta	Lepidoptera	Noctuidae				96.27	6	1	1	83.33	0.00	458	30.79	0
OTU58	Arthropoda	Insecta	Lepidoptera	Erebidae	Boletobiinae	Metalectra	Metalectra BioLep445	92.97	6	1	1	83.33	0.00	456	32.24	0
OTU59	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleocharinae			96.25	6	1	1	83.33	0.00	458	37.34	0
OTU68	Arthropoda	Insecta	Hemiptera	Cicadidae	Cicadinae	Fidicina	Fidicina mannifera	97.81	6	1	1	83.33	0.00	458	32.31	0
OTU72	Arthropoda	Insecta	Lepidoptera					97.57	5	1	1	80.00	0.00	458	30.35	0
OTU73	Arthropoda	Insecta	Diptera	Cecidomyiidae				94.42	5	1	1	80.00	0.00	458	26.42	0
OTU70	Arthropoda	Insecta	Diptera	Cecidomyiidae				91.47	5	1	1	80.00	0.00	457	27.57	0
OTU71	Arthropoda	Arachnida	Trombidiformes	Erythraeidae				94.05	5	1	1	80.00	0.00	458	36.03	0
OTU76	Arthropoda	Insecta	Diptera					97.13	5	1	1	80.00	0.00	458	39.74	0
OTU77	Arthropoda	Insecta	Diptera	Phoridae				96.85	5	1	1	80.00	0.00	446	35.43	0
OTU74								0.00	5	1	1	80.00	0.00	458	44.32	0
OTU75								0.00	5	1	1	80.00	0.00	458	35.15	0
OTU69								0.00	5	1	1	80.00	0.00	457	39.39	0
