sample_code,abundance,bold_bin,classification
LT_WHE1_MAY2019_B,1,BOLD:AAA0509,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Salbia;s__sp. 5YB
LT_ARM2_MAY2019_B,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ZET2_MAY2019_A,2,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ARM3_MAY2019_B,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ARM4_MAY2019_B,2,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_DRA1_MAY2019_B,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ARM4_MAY2019_A,3,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ZET2_MAY2019_B,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ZET2_MAR2021_B,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_WHE1_MAR2021_B,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ARM3_MAR2021_B,3,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_ARM4_MAR2021_A,1,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_WHE1_MAR2021_A,2,BOLD:AAA0539,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Diaphania;s__sp.1YB
LT_DRA1_MAY2019_B,1,BOLD:AAA0559,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Lamprosema;s__BioLep331
LT_ZET1_MAR2021_B,1,BOLD:AAA0559,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Lamprosema;s__BioLep331
LT_ZET2_MAR2021_A,1,BOLD:AAA0559,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Lamprosema;s__BioLep331
LT_ARM1_MAR2021_A,1,BOLD:AAA0596,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Pilocrocis;s__cryptalis
LT_ARM4_MAR2021_B,1,BOLD:AAA0618,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Gyostega;s__BioLep02
LT_ZET2_MAY2019_A,1,BOLD:AAA0620,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Incarcha;s__aporalisDHJ01
LT_ARM3_MAR2021_B,1,BOLD:AAA0620,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Incarcha;s__aporalisDHJ01
LT_WHE1_MAR2021_A,2,BOLD:AAA0620,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Incarcha;s__aporalisDHJ01
LT_WHE2_MAR2021_A,1,BOLD:AAA0620,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;g__Incarcha;s__aporalisDHJ01
LT_BAL1_MAY2019_A,2,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_DRA1_MAY2019_A,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM1_MAY2019_A,3,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM3_MAY2019_B,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM4_MAY2019_B,4,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_BAL1_MAY2019_B,2,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_DRA1_MAY2019_B,2,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE1_MAY2019_A,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE1_MAY2019_B,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE2_MAY2019_B,3,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM3_MAY2019_A,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM2_MAY2019_A,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ZET2_MAY2019_B,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM2_MAR2021_B,2,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ZET2_MAR2021_B,3,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE1_MAR2021_B,2,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE2_MAR2021_B,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM3_MAR2021_B,3,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM2_MAR2021_A,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM3_MAR2021_A,6,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_BAL1_MAR2021_B,4,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_DRA1_MAR2021_B,2,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM1_MAR2021_B,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_ARM4_MAR2021_A,4,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE1_MAR2021_A,1,BOLD:AAA0783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Synchlora;s__gerularia
LT_WHE2_MAY2019_B,1,BOLD:AAA0825,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Eusarca;s__nemora
LT_WHE1_MAR2021_B,1,BOLD:AAA0825,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Eusarca;s__nemora
LT_ARM4_MAY2019_B,1,BOLD:AAA0872,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hemipterodes;s__rotundata
LT_ARM3_MAR2021_B,1,BOLD:AAA0872,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hemipterodes;s__rotundata
LT_ZET2_MAR2021_B,1,BOLD:AAA0872,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hemipterodes;s__rotundata
