"bin_uri","BLANKDNA_CTRL","DNA.LT.ARM2.MAR2021.A","DNA.LT.WHE1.MAR2021.B","DNA.LT.BAL1.MAR2021.B","DNA.LT.WHE1.MAR2021.A","DNA.LT.WHE2.MAR2021.B","DNA.LT.ARM4.MAR2021.A","DNA.LT.BAL1.MAR2021.A","DNA.LT.ARM3.MAR2021.B","DNA.LT.ARM4.MAR2021.B","DNA.LT.ZET1.MAR2021.A","DNA.LT.ZET1.MAR2021.B","DNA.LT.ARM1.MAR2021.A","DNA.LT.ARM1.MAR2021.B","DNA.LT.WHE2.MAR2021.A","DNA.LT.ZET2.MAR2021.A","DNA.LT.ARM3.MAR2021.A","DNA.LT.DRA1.MAR2021.B","DNA.LT.ZET2.MAR2021.B","DNA.LT.DRA1.MAR2021.A","DNA.LT.ARM2.MAR2021.B","classification"
"BOLD:AAU0521",0,0,0,0,0,0,0,0,11,0,0,0,22,0,0,0,0,0,0,47,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Dalceridae;g__Dalcerides;s__Dalcerides mesoa"
"BOLD:AAU1584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Antiblemma;s__Antiblemma alcinoe"
"BOLD:AAU1676",0,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Ophisma;s__Ophisma despagnesi"
"BOLD:AAU1796",0,13,1,1,55,2,4,119,0,4,125,0,0,161,3,73,534,1,35,0,1,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;g__Rhiginia;s__Rhiginia bimaculata, Rhiginia crudelis"
"BOLD:AAU1848",0,0,82,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;g__Panstrongylus;s__Panstrongylus rufotuberculatus"
"BOLD:AAU1850",1,0,2,0,26,4,67,0,0,0,0,0,0,0,0,0,285,0,2,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;g__Panstrongylus;s__Panstrongylus geniculatus"
"BOLD:AAU2030",0,0,0,150,0,28,0,6,2,0,0,0,0,0,30,0,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;g__Flatoidinus;s__Flatoidinus spinosus"
"BOLD:AAU2032",0,316,294,191,0,1065,216,80,132,1,1,0,1300,0,0,124,1,264,149,0,282,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;g__Carthaeomorpha;s__Carthaeomorpha rufipes"
"BOLD:AAU2033",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;g__Metcracis;s__Metcracis sp. 2YB"
"BOLD:AAU2339",0,0,0,646,125,0,165,0,151,0,0,0,1,0,0,1,0,0,0,0,0,"k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;g__Deocerus;s__Deocerus corniculatus"
