"bin_uri","classification","sampleId","sequences"
"BOLD:AEI0388","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","DNA-LT-DRA1-MAR2021-A",1
"BOLD:AEI0587","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;g__;s__","DNA-LT-ARM3-MAR2021-B",7
"BOLD:AEI2542","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Carabidae;g__;s__","DNA-LT-ARM1-MAR2021-A",3
"BOLD:AEI3379","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","DNA-LT-WHE2-MAR2021-A",1
"BOLD:AEI3379","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","DNA-LT-ZET1-MAR2021-B",16
"BOLD:AEI3740","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Dolichogenidea;s__Dolichogenidea Malaisee3740","DNA-LT-BAL1-MAR2021-B",1
"BOLD:AEI4683","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","DNA-LT-ARM2-MAR2021-A",1
"BOLD:AEI5183","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","DNA-LT-ARM3-MAR2021-B",1
"BOLD:AEI5383","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","DNA-LT-ARM1-MAR2021-B",2
"BOLD:AEI5383","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","DNA-LT-WHE1-MAR2021-A",1
"BOLD:AEI6777","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cydnidae;g__Amnestus;s__Amnestus pusio","DNA-LT-WHE2-MAR2021-A",1
"BOLD:AEI6777","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cydnidae;g__Amnestus;s__Amnestus pusio","DNA-LT-ZET1-MAR2021-B",1
"BOLD:AEI6876","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","DNA-LT-ARM4-MAR2021-B",1
"BOLD:AEI6876","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","DNA-LT-WHE2-MAR2021-B",1
"BOLD:AEI8012","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;g__;s__","DNA-LT-ARM4-MAR2021-A",2
"BOLD:AEI9041","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Dolichopodidae;g__;s__","DNA-LT-ZET1-MAR2021-B",5
"BOLD:AEI9977","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Corethrellidae;g__Corethrella;s__Corethrella sp. ranapungens 3 JV-2021a","DNA-LT-DRA1-MAR2021-A",1
"BOLD:AEJ0016","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scirtidae;g__;s__","DNA-LT-ARM4-MAR2021-B",3
"BOLD:AEJ0016","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scirtidae;g__;s__","DNA-LT-WHE1-MAR2021-A",2
"BOLD:AEJ0020","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;g__;s__","DNA-LT-ARM2-MAR2021-A",1
"BOLD:AEJ0128","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Rhyparochromidae;g__Paragonatas;s__","DNA-LT-ARM2-MAR2021-B",3
"BOLD:AEJ0422","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","DNA-LT-ARM1-MAR2021-B",1
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-ARM1-MAR2021-A",6
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-ARM1-MAR2021-B",2
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-ARM4-MAR2021-A",1
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-ARM4-MAR2021-B",2
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-BAL1-MAR2021-A",2
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-DRA1-MAR2021-B",4
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-WHE1-MAR2021-A",1
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-WHE2-MAR2021-A",5
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-WHE2-MAR2021-B",2
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-ZET1-MAR2021-A",4
"BOLD:AEJ0642","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Clemensia;s__Clemensia BioLep0642","DNA-LT-ZET1-MAR2021-B",1
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-ARM1-MAR2021-A",2
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-ARM3-MAR2021-A",1
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-ARM4-MAR2021-A",4
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-BAL1-MAR2021-A",1
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-WHE1-MAR2021-B",1
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-WHE2-MAR2021-A",1
"BOLD:AEJ0846","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Tanytarsus;s__","DNA-LT-ZET1-MAR2021-B",1
"BOLD:AEJ1131","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","DNA-LT-WHE2-MAR2021-B",1
"BOLD:AEJ1289","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;g__Antiopha;s__Antiopha multilinea","DNA-LT-WHE1-MAR2021-A",91
"BOLD:AEJ1289","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;g__Antiopha;s__Antiopha multilinea","DNA-LT-ZET2-MAR2021-A",88
"BOLD:AEJ1503","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae;g__;s__","DNA-LT-ARM2-MAR2021-B",5
"BOLD:AEJ1503","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae;g__;s__","DNA-LT-BAL1-MAR2021-A",23
"BOLD:AEJ2326","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Mycetophagidae;g__;s__","DNA-LT-DRA1-MAR2021-B",1
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM1-MAR2021-A",3
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM2-MAR2021-B",6
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM3-MAR2021-A",1
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM3-MAR2021-B",3
